,BinaryRecall,BinaryAccuracy,BinaryAUROC,BinaryPrecision,BinaryFBetaScore,Loss
0,0.08359142,0.57608795,0.5083893,0.43097353,0.23507532,0.68558043
1,0.0011649255,0.5872881,0.5668925,0.5555555,0.005772193,0.6763735
2,0.0003882418,0.58708197,0.6036519,0.28333336,0.0019301999,0.6716407
3,0.0015532288,0.58747137,0.62706774,0.63,0.0076752687,0.667662
4,0.0056025283,0.58861655,0.641959,0.7428555,0.027174976,0.66400695
5,0.018194072,0.59109026,0.6520694,0.68541175,0.082054645,0.66045886
6,0.040436797,0.59445715,0.6567872,0.6431023,0.1611061,0.6572596
7,0.08126328,0.60100776,0.6613251,0.6310205,0.26697022,0.6542936
8,0.11249167,0.6046496,0.66359055,0.6157696,0.32464072,0.6515589
9,0.15603551,0.6119102,0.6660535,0.61973035,0.3884738,0.64880073
10,0.18898356,0.61642236,0.6670819,0.61562645,0.42405924,0.64656866
11,0.2291996,0.6199725,0.67076546,0.6054603,0.45561486,0.6438235
12,0.25554782,0.62246907,0.67167056,0.600776,0.47287202,0.64197266
13,0.2892155,0.6280119,0.67138994,0.6033759,0.49537238,0.6406043
14,0.3079657,0.6280348,0.6732582,0.59603655,0.5020317,0.6385496
15,0.33192837,0.6329363,0.6741601,0.60046387,0.5168274,0.6372891
16,0.3418584,0.6318599,0.67475176,0.59428453,0.5176979,0.6360582
17,0.3635458,0.6369675,0.6768012,0.5996507,0.53066146,0.6346084
18,0.37192214,0.63628036,0.6776946,0.5954292,0.53146476,0.6336912
19,0.3754713,0.6361429,0.67849886,0.593991,0.5320503,0.6324877
20,0.38889557,0.63941824,0.68002707,0.59735507,0.53949606,0.63160217
21,0.40409517,0.6396243,0.67934436,0.59343326,0.54250395,0.6313466
22,0.39693812,0.6378607,0.6800706,0.59165585,0.5387684,0.6308197
23,0.41163749,0.64296836,0.6824676,0.59844255,0.54861355,0.62958705
24,0.41657385,0.6427394,0.684279,0.59653413,0.5490567,0.6284424
25,0.41968066,0.6446862,0.6847822,0.5997108,0.5522572,0.6278913
26,0.42589355,0.644022,0.6842791,0.59664637,0.5522978,0.62797433
27,0.43388066,0.64557946,0.68686974,0.5975361,0.55559087,0.6264797
28,0.431384,0.6470224,0.6885785,0.6011981,0.557283,0.62517655
29,0.43549085,0.6457856,0.68696076,0.59757066,0.556046,0.62622416
30,0.43987137,0.6462208,0.6899652,0.5972378,0.55734855,0.6243921
31,0.4377076,0.6481677,0.6894868,0.60171705,0.55975884,0.6248226
32,0.44025987,0.647137,0.6887692,0.59894705,0.5586487,0.62494624
33,0.44586244,0.6450985,0.6896967,0.5935033,0.55661714,0.62404794
34,0.4504103,0.64949614,0.6914686,0.6008044,0.56317157,0.62321436
35,0.44541883,0.6508933,0.69322383,0.6050027,0.56452256,0.62233335
36,0.4497451,0.6494961,0.6937617,0.60099304,0.5630938,0.6220038
37,0.45218486,0.65233624,0.69542176,0.6058868,0.56729794,0.62105644
38,0.46144977,0.65352726,0.6956028,0.6056053,0.56994873,0.62087375
39,0.45645633,0.652886,0.6967238,0.60579526,0.56854206,0.62021244
40,0.45640135,0.65430605,0.6972093,0.6086387,0.57052404,0.6198075
41,0.4603393,0.6538021,0.69717216,0.60641944,0.57020414,0.6196696
42,0.46189246,0.65517634,0.6986456,0.6086644,0.5722865,0.61877656
43,0.4631134,0.65533674,0.6992838,0.6086048,0.57259446,0.6185764
44,0.46516553,0.65694,0.7007018,0.6111991,0.5750638,0.61777836
45,0.46893638,0.6560009,0.7011398,0.60825217,0.57411784,0.61737776
46,0.46178246,0.6553367,0.7011515,0.60900205,0.57246554,0.6170769
47,0.46804962,0.6582455,0.70348716,0.61285067,0.5771247,0.61588585
48,0.4685492,0.65794784,0.70280445,0.612148,0.5767509,0.61615777
49,0.47503868,0.6581539,0.70313376,0.6106477,0.5776586,0.6160532
50,0.46965846,0.6601695,0.7060065,0.6160914,0.5799144,0.61415946
51,0.47498378,0.65858907,0.7050599,0.61151683,0.5782472,0.61470616
52,0.47315353,0.660055,0.70680577,0.61480916,0.58005536,0.6138114
53,0.47825614,0.66197896,0.70803916,0.6170313,0.58317983,0.61315525
54,0.47670332,0.66092527,0.70726496,0.61552477,0.58162826,0.6134115
55,0.47570482,0.6592304,0.7058146,0.6125564,0.5791937,0.61386424
56,0.48202887,0.66463584,0.7098033,0.6210675,0.5871361,0.61156607
57,0.47825605,0.6624371,0.70945245,0.61791956,0.5838176,0.6118907
58,0.48075256,0.6637655,0.7119392,0.6197492,0.5858512,0.61040604
59,0.47581515,0.66284925,0.7109068,0.619408,0.5841345,0.6106758
60,0.4853014,0.6628722,0.7108622,0.61665857,0.5849368,0.6104926
61,0.47836763,0.6631013,0.712766,0.61915624,0.5847007,0.60931784
62,0.48812923,0.6653,0.7117916,0.62036026,0.5884494,0.6098941
63,0.48502335,0.6661704,0.71305275,0.6230596,0.5894925,0.60939795
64,0.4948414,0.66694915,0.7149504,0.6214633,0.59120476,0.60818523
65,0.4818061,0.6656207,0.71500874,0.62299186,0.5884956,0.6080719
66,0.4898491,0.66591847,0.71531814,0.6210289,0.5894459,0.6076307
67,0.49007168,0.6680257,0.71436274,0.6250096,0.5923549,0.6085393
68,0.4901271,0.6672698,0.71736807,0.62356997,0.5913546,0.60654867
69,0.49339953,0.66976637,0.7186402,0.62729657,0.594975,0.6056823
70,0.4951191,0.66859823,0.71742123,0.62451553,0.59348524,0.60627913
71,0.49217924,0.6692854,0.7197081,0.6267854,0.5942506,0.6050359
72,0.49717134,0.6705451,0.71880186,0.62761194,0.5963119,0.6050273
73,0.5006664,0.6697434,0.7188748,0.62492734,0.5953513,0.60530746
74,0.49245661,0.6705222,0.7203672,0.62904906,0.59597397,0.60403675
75,0.49927917,0.66923964,0.7211009,0.6244541,0.59462076,0.60362625
76,0.49633926,0.6720568,0.72124183,0.63078684,0.5983425,0.6035327
77,0.50438213,0.6718048,0.7212553,0.6276569,0.59840125,0.60362023
78,0.49911365,0.672973,0.7230538,0.6315964,0.59972686,0.60243875
79,0.5023309,0.67226297,0.72210085,0.62925303,0.5989413,0.6030977
80,0.5021635,0.67313325,0.72382534,0.63095856,0.60015845,0.60176015
81,0.50316185,0.673202,0.7244933,0.6307216,0.600271,0.601356
82,0.50227344,0.6742098,0.72443664,0.6329844,0.6016413,0.6012754
83,0.5057686,0.67498857,0.72542083,0.63334537,0.6029161,0.6004495
84,0.5108166,0.6764773,0.7283417,0.63447654,0.60515654,0.5987099
85,0.51015174,0.67551535,0.7266515,0.63284475,0.6037753,0.59944326
86,0.5051595,0.6740724,0.72583544,0.63172674,0.6015322,0.60030454
87,0.50460345,0.67512596,0.72715604,0.6339524,0.6030101,0.5991529
88,0.512148,0.67714155,0.72891253,0.63529265,0.6061151,0.598132
89,0.5077107,0.676798,0.72823966,0.6361543,0.60550284,0.5982733
90,0.50804317,0.6774851,0.73025227,0.6373624,0.6064699,0.59722394
91,0.516364,0.6764086,0.728923,0.6324944,0.60524255,0.5978273
92,0.50909746,0.67771417,0.7312504,0.63740003,0.6068074,0.59627897
93,0.51841676,0.6793174,0.7321851,0.6372839,0.60932267,0.59548503
