,BinaryRecall,BinaryAccuracy,BinaryAUROC,BinaryPrecision,BinaryFBetaScore,Loss
0,0.1706789,0.56156665,0.52442014,0.42335272,0.32620615,0.6871295
1,0.0,0.58703613,0.581467,0.0,0.0,0.6771081
2,0.0,0.58708197,0.6169453,0.0,0.0,0.6720779
3,0.0,0.58708197,0.63483554,0.0,0.0,0.6685039
4,0.0,0.5870591,0.6438409,0.0,0.0,0.6655992
5,0.00016642013,0.5870133,0.651338,0.2,0.00082934025,0.662725
6,0.0028288958,0.5876088,0.6563621,0.6490913,0.013899034,0.6600048
7,0.011426756,0.5885708,0.65901375,0.59634036,0.052992422,0.65745825
8,0.025959816,0.59070086,0.6635979,0.60262805,0.11053799,0.6546663
9,0.05347272,0.5943656,0.66269577,0.5990671,0.19669852,0.65272814
10,0.082538314,0.5955566,0.6633771,0.57114625,0.26131725,0.6506934
11,0.12114576,0.6025195,0.6660985,0.5907615,0.33267418,0.6482657
12,0.15459363,0.60574895,0.6678481,0.5856927,0.37584758,0.6461937
13,0.20007694,0.6133761,0.6690499,0.59448826,0.425982,0.64442426
14,0.22393039,0.61445254,0.6698103,0.5868827,0.44305548,0.6426741
15,0.24988952,0.61866695,0.6696923,0.59029955,0.46385986,0.6414249
16,0.2823943,0.62153006,0.67198515,0.58648473,0.48250285,0.639437
17,0.30269617,0.6247824,0.673103,0.5885857,0.4948268,0.638158
18,0.32538286,0.62821805,0.6738218,0.5904306,0.50760156,0.63703626
19,0.33936197,0.6295236,0.6762165,0.58914846,0.51344335,0.6354183
20,0.35550258,0.63023365,0.6760398,0.5861703,0.5188103,0.63458914
21,0.36582035,0.63185984,0.67638004,0.58697826,0.52363443,0.63392055
22,0.3783002,0.6329134,0.6763916,0.5860225,0.5279008,0.63335395
23,0.3861781,0.6347228,0.67952317,0.5878299,0.5321749,0.631652
24,0.39411,0.6347457,0.67828053,0.5858388,0.5338329,0.6316851
25,0.40797645,0.63683003,0.6809424,0.58660656,0.53935874,0.63021755
26,0.4130242,0.6391205,0.68180126,0.5900103,0.5434248,0.62954974
27,0.420513,0.64186895,0.68416977,0.59371394,0.5484807,0.62831384
28,0.43143946,0.6424187,0.68518555,0.5919326,0.5509335,0.627596
29,0.4275578,0.6406779,0.6853333,0.58942163,0.54790294,0.62727153
30,0.42905492,0.6407925,0.6855257,0.5893283,0.5483492,0.6267993
31,0.43903965,0.6446404,0.6877159,0.59436864,0.5550705,0.6256005
32,0.43548998,0.64486945,0.6872036,0.5957024,0.5548037,0.6256432
33,0.4497997,0.6474576,0.68909657,0.59699446,0.5603023,0.6247899
34,0.4428112,0.64457166,0.6894436,0.593267,0.5554856,0.62444603
35,0.4478591,0.6474576,0.69148326,0.5975266,0.5600479,0.62336755
36,0.4539601,0.64761794,0.691284,0.59627944,0.56109256,0.6233112
37,0.4490796,0.6466559,0.6925447,0.59573334,0.5591984,0.6226146
38,0.4537384,0.6475263,0.693664,0.5961242,0.5609014,0.62184703
