,BinaryRecall,BinaryAccuracy,BinaryAUROC,BinaryPrecision,BinaryFBetaScore,Loss
0,0.71112466,0.503344,0.54307497,0.43766528,0.4741045,0.6939912
1,0.61749,0.52771413,0.5475217,0.44784433,0.47384867,0.69233435
2,0.5231918,0.53715074,0.54815686,0.44807586,0.46130523,0.6910737
3,0.44065055,0.55107653,0.55172956,0.4551219,0.45213944,0.6897803
4,0.35988247,0.55822265,0.5550944,0.45572338,0.43265676,0.6886256
5,0.29531857,0.5715071,0.5576541,0.46979302,0.4199871,0.6874972
6,0.22520456,0.57398075,0.5591033,0.46733776,0.3845184,0.6864971
7,0.17772196,0.5759963,0.5600347,0.46481436,0.35128778,0.6856971
8,0.13024184,0.58039397,0.5647936,0.47078633,0.3090439,0.6845939
9,0.10051113,0.5829593,0.5674453,0.47617993,0.27244684,0.683736
10,0.078765154,0.58689874,0.5696741,0.49838758,0.24074042,0.6829762
11,0.0587972,0.58579934,0.56963986,0.48699433,0.19813114,0.68239105
12,0.044374935,0.5871736,0.5716527,0.49848318,0.16335526,0.68158245
13,0.031949226,0.58634907,0.57507586,0.48257,0.12615712,0.6808261
14,0.028399587,0.58790654,0.5778563,0.5210198,0.11649797,0.6803624
15,0.021965247,0.58827305,0.5784715,0.5262171,0.09389577,0.6798513
16,0.017972393,0.5885478,0.58117294,0.55421627,0.0793495,0.67921436
17,0.015310163,0.5885479,0.5841893,0.5612138,0.06881646,0.67868316
18,0.010650152,0.5877233,0.5848911,0.54765207,0.049299676,0.6782626
19,0.009983979,0.5885479,0.58629143,0.6183974,0.0468385,0.6777252
20,0.00798743,0.5881814,0.5900895,0.6223077,0.037737865,0.6771716
21,0.006212117,0.58772326,0.5931834,0.60698414,0.029792994,0.6768224
22,0.0053249532,0.58799815,0.5912172,0.61111104,0.025667602,0.6765045
23,0.0042158132,0.5878149,0.5935069,0.6111111,0.020449966,0.6761321
24,0.0037721083,0.58763164,0.5951002,0.62833333,0.018386006,0.6757587
25,0.0044372967,0.5878149,0.59757584,0.6607143,0.021574449,0.6753272
26,0.0033281571,0.5877233,0.59939164,0.6990477,0.016299035,0.6749018
27,0.0022190176,0.5871736,0.6011558,0.53333336,0.010860202,0.6746602
28,0.0022187713,0.5872652,0.6038241,0.6166667,0.010924377,0.6742364
29,0.0013311151,0.5867155,0.60578203,0.3666667,0.0065445476,0.6738801
30,0.0015528447,0.58735687,0.60647726,0.53333336,0.0076671215,0.6735753
31,0.0019967959,0.58717364,0.609826,0.61904764,0.009801194,0.67315865
32,0.001330869,0.58735687,0.60987025,0.43333334,0.0065670325,0.6729758
33,0.0017748203,0.5875401,0.61229455,0.7666667,0.008781649,0.67258394
34,0.00044345896,0.5871736,0.61286503,0.2,0.0021978023,0.67236745
35,0.00088716403,0.58689874,0.61582804,0.33333334,0.004387184,0.6720943
36,0.00088741013,0.587082,0.614074,0.6,0.0044077365,0.6719821
37,0.00088741013,0.58735687,0.6181265,0.5,0.0044028843,0.67140096
38,0.0011093857,0.58699036,0.61931515,0.4,0.005483683,0.6712414
39,0.00088716403,0.587082,0.62039185,0.36666667,0.0043919934,0.670904
40,0.00088741013,0.587082,0.6210321,0.6,0.004407747,0.6708916
41,0.0011091396,0.5872652,0.6232728,0.43333334,0.005487284,0.670447
42,0.001774082,0.58754003,0.62397116,0.45,0.008725382,0.6704362
43,0.0013311153,0.5872652,0.6246997,0.6666666,0.0065970765,0.67001593
44,0.0011091396,0.58735687,0.62619394,0.6,0.0055017853,0.66983664
45,0.0013311151,0.58735687,0.62830555,0.5666667,0.006582638,0.66948736
46,0.0006654345,0.58717364,0.62977016,0.3,0.0032979124,0.6692349
47,0.0011091396,0.58754003,0.6317565,0.8,0.0055115,0.66878915
48,0.0015530908,0.58754003,0.63116586,0.6,0.007682684,0.66869605
49,0.0013313614,0.5872652,0.63194597,0.53333336,0.006588603,0.66858894
50,0.0017750664,0.5874485,0.6347316,0.62,0.0087542515,0.6681433
51,0.0017748203,0.5878149,0.63335365,0.8,0.008786447,0.6682731
52,0.0019967959,0.58772326,0.634665,0.7,0.009843474,0.667961
53,0.0019967959,0.58754003,0.637003,0.68333334,0.009801025,0.66757953
54,0.0028846983,0.5879065,0.6376913,0.8333334,0.014098148,0.667382
55,0.0015530909,0.5872652,0.6374807,0.6333333,0.007673192,0.66722286
56,0.0019965498,0.5872652,0.6383923,0.5966667,0.00983273,0.66702956
