,BinaryRecall,BinaryAccuracy,BinaryAUROC,BinaryPrecision,BinaryFBetaScore,Loss
0,0.00044395117,0.5868988,0.5820383,0.15,0.0021906225,0.6771196
1,0.0,0.587082,0.6064562,0.0,0.0,0.67203826
2,0.0,0.587082,0.625042,0.0,0.0,0.66959524
3,0.0,0.587082,0.63837194,0.0,0.0,0.6675486
4,0.0,0.587082,0.6484436,0.0,0.0,0.6656692
5,0.0,0.587082,0.65554744,0.0,0.0,0.6638309
6,0.0,0.587082,0.6606107,0.0,0.0,0.6622551
7,0.00022197558,0.58717364,0.6641289,0.2,0.0011049724,0.6606656
8,0.0019967959,0.58754003,0.6677033,0.62,0.009824382,0.6589004
9,0.0071002655,0.58900595,0.670414,0.7514286,0.033988915,0.65731096
10,0.011537808,0.58937246,0.67184794,0.6704762,0.05375439,0.65574396
11,0.017751155,0.5908383,0.6736843,0.6654901,0.07953023,0.6541946
12,0.039052196,0.59496105,0.67472,0.66595495,0.15556708,0.65266883
13,0.057247557,0.5993587,0.6761814,0.6774755,0.21303706,0.65119326
14,0.07522019,0.60201555,0.6770178,0.65693915,0.25713927,0.6498265
15,0.096072115,0.60412276,0.6775462,0.63723123,0.29903153,0.6485762
16,0.12824602,0.6087953,0.678737,0.6306866,0.35253066,0.6470786
17,0.14244583,0.6110856,0.6789716,0.6301967,0.37253582,0.6457559
18,0.1752827,0.61630785,0.6798745,0.62789834,0.41298643,0.6442672
19,0.18770742,0.6164911,0.68013185,0.61745316,0.4234503,0.64319956
20,0.21100429,0.6207055,0.6804137,0.6195877,0.44654208,0.64201134
21,0.22231838,0.62079704,0.68061817,0.6129106,0.4532159,0.64108855
22,0.24628118,0.62427855,0.68083453,0.61186475,0.47160897,0.63999987
23,0.26336962,0.6267522,0.6812883,0.6121408,0.4835538,0.6389173
24,0.27357826,0.6291342,0.6818673,0.6145495,0.49134693,0.6378325
25,0.2926561,0.6311498,0.6821707,0.61186147,0.50216085,0.63701504
26,0.29997784,0.6318827,0.68260705,0.6108511,0.5057423,0.6358649
27,0.31129494,0.63316536,0.6825308,0.6092445,0.51128876,0.635384
28,0.32350162,0.6337151,0.6827474,0.60585076,0.5154749,0.63441896
29,0.33082238,0.63371503,0.6828655,0.60340357,0.5175788,0.63375
30,0.34257996,0.6349061,0.683553,0.60190165,0.52269214,0.6329245
31,0.35722443,0.6347228,0.68347424,0.5965289,0.525916,0.6323584
32,0.35811946,0.6361887,0.68372405,0.6001488,0.5281978,0.63175434
33,0.3596632,0.6346313,0.6842326,0.59573615,0.52624863,0.6311235
34,0.3716479,0.637563,0.68422395,0.59875864,0.53333384,0.6306583
35,0.38052696,0.63783777,0.6844244,0.59685683,0.53553593,0.63020056
36,0.39583316,0.63939536,0.684439,0.5954051,0.5407807,0.62968683
37,0.39428693,0.6385708,0.6852021,0.59447235,0.53916156,0.62904614
38,0.39271763,0.6384791,0.6849815,0.5941719,0.5387876,0.62886363
39,0.41002902,0.640678,0.6854903,0.5941941,0.5451766,0.6282976
40,0.41735667,0.6413193,0.6854404,0.5932523,0.54699016,0.6280999
41,0.42046532,0.6408612,0.68620336,0.5918353,0.54695815,0.62759906
42,0.41136307,0.64012825,0.6864592,0.59295666,0.5445665,0.6272561
43,0.4124806,0.6407696,0.6869162,0.59399194,0.5453531,0.6268129
44,0.42578855,0.64113605,0.68644774,0.59074694,0.54812545,0.6269453
45,0.4264461,0.64003664,0.68698627,0.58866775,0.5469207,0.62638074
46,0.43731922,0.6435181,0.68729675,0.5927538,0.5533042,0.62613213
47,0.44730863,0.6447091,0.6871784,0.5926029,0.5563029,0.6260778
48,0.43022436,0.64315164,0.6880302,0.5937888,0.55155927,0.62552816
49,0.45596933,0.64535046,0.6874971,0.59164786,0.55812305,0.62562025
50,0.4504103,0.6436097,0.68818486,0.5898018,0.5553061,0.62522554
51,0.4448681,0.6453504,0.6887218,0.59430575,0.55684674,0.62474805
52,0.4493044,0.6437013,0.6880821,0.59047526,0.55511683,0.6250962
53,0.435992,0.64425105,0.68874896,0.5942098,0.55387276,0.6247141
54,0.45241603,0.646175,0.689156,0.59442985,0.5589613,0.62441134
55,0.4488585,0.64425105,0.68912953,0.5913217,0.55593574,0.6243644
56,0.4637193,0.6458085,0.6897584,0.59060407,0.55987823,0.6239112
57,0.4604044,0.6457169,0.68937206,0.59144306,0.55932784,0.62412757
58,0.45130318,0.64498395,0.68970764,0.5921381,0.55728215,0.62385154
59,0.45773506,0.6444343,0.6896251,0.58921236,0.55705684,0.62404406
60,0.45662984,0.6474576,0.6907118,0.5955426,0.5612162,0.6232717
61,0.4674983,0.6464498,0.690671,0.59138787,0.5613966,0.6232583
62,0.46173134,0.6463582,0.6907289,0.5923053,0.56037873,0.623092
63,0.46794766,0.64983964,0.69072187,0.5976551,0.56583035,0.6232033
64,0.4672746,0.6468163,0.6910562,0.592202,0.56179446,0.62310016
65,0.46860617,0.64590013,0.6909114,0.5894977,0.56049746,0.62304854
66,0.47371092,0.64745766,0.6914524,0.59152144,0.56334686,0.6226473
67,0.47127137,0.6465415,0.69152755,0.5902208,0.56181014,0.6224345
68,0.46373063,0.6469995,0.691893,0.5931502,0.56151974,0.6222914
69,0.460399,0.6473659,0.69211566,0.59453905,0.56163037,0.62221646
70,0.48370004,0.64928997,0.69269,0.59247434,0.5667993,0.621838
71,0.4592894,0.6469995,0.6928004,0.59403735,0.5610196,0.62180126
72,0.4648363,0.6475493,0.6924411,0.5938316,0.5623797,0.6220473
73,0.47260076,0.64800733,0.69259346,0.59259164,0.5639077,0.62195456
74,0.4830238,0.6468163,0.69302577,0.588078,0.5635153,0.6216358
75,0.4750445,0.6477325,0.69315606,0.5918176,0.5639141,0.621576
76,0.46839184,0.648557,0.6932472,0.59494984,0.56395185,0.6215664
77,0.47837216,0.6489235,0.6935181,0.59297264,0.5657538,0.62141526
78,0.46306366,0.6487403,0.6936588,0.59649634,0.56368387,0.62139237
79,0.47792894,0.64874023,0.69425154,0.59282887,0.5653349,0.6209423
80,0.47349185,0.6484654,0.693992,0.593504,0.56462127,0.6210872
81,0.4670568,0.6470912,0.6945116,0.59233975,0.56203187,0.6209272
82,0.47127312,0.64910674,0.6946431,0.5949908,0.5651761,0.6207191
83,0.47682127,0.64901507,0.6945791,0.5934152,0.5655985,0.6207199
84,0.49612528,0.6498397,0.6945742,0.5905349,0.5687964,0.6206974
85,0.4743766,0.65002286,0.69464684,0.5957741,0.5667113,0.6205729
86,0.46527237,0.6462666,0.6944729,0.5913171,0.56075966,0.62086207
87,0.47970206,0.6482822,0.69512737,0.5917249,0.56501627,0.6203544
88,0.47570595,0.64718276,0.69525737,0.59043777,0.56320715,0.62029856
89,0.47260126,0.65011454,0.6958191,0.5964302,0.5666398,0.6199938
90,0.4752625,0.6494732,0.69580674,0.59474576,0.5661982,0.61992234
91,0.47592968,0.649748,0.69597757,0.5949589,0.5664902,0.61999536
92,0.48036996,0.6498397,0.69625586,0.5943686,0.56706846,0.61971223
93,0.47615463,0.6506642,0.6957469,0.5967147,0.5677048,0.6199843
94,0.47792846,0.65029776,0.69624496,0.59543353,0.5673283,0.61975414
95,0.47881442,0.65002286,0.6961057,0.59472024,0.5670282,0.6199256
96,0.4774906,0.6524965,0.6967215,0.60012615,0.57035846,0.6195135
97,0.47992277,0.65112233,0.69648635,0.59639096,0.56871593,0.61960363
98,0.47105065,0.65029776,0.6971522,0.5970632,0.5665935,0.61935556
99,0.49456853,0.6524966,0.6964699,0.59534925,0.57187366,0.6196357
