,MulticlassAccuracy,Loss
0,0.5152343,0.7133908
1,0.61445624,0.7133908
2,0.6342896,0.7133908
3,0.6451608,0.7133908
4,0.6480512,0.7133908
5,0.65148705,0.7133908
6,0.6527597,0.7133908
7,0.6551412,0.7133908
8,0.658086,0.7133908
9,0.6579225,0.7133908
10,0.6604675,0.7133908
11,0.6622491,0.7133908
12,0.6628853,0.7133908
13,0.6635035,0.7133908
14,0.664667,0.7133908
15,0.6647579,0.7133908
16,0.6664667,0.7133908
17,0.6666849,0.7133908
18,0.6675212,0.7133908
19,0.6691028,0.7133908
20,0.670248,0.7133908
21,0.6703571,0.7133908
22,0.6711569,0.7133908
23,0.67288405,0.7133908
24,0.6726478,0.7133908
25,0.6726113,0.7133908
26,0.67430204,0.7133908
27,0.6751746,0.7133908
28,0.673393,0.7133908
29,0.67461103,0.7133908
30,0.6755745,0.7133908
31,0.6766834,0.7133908
32,0.67673796,0.7133908
33,0.6767744,0.7133908
34,0.6791922,0.7133908
35,0.67911947,0.7133908
36,0.6785014,0.7133908
37,0.6799375,0.7133908
38,0.6805192,0.7133908
39,0.6809374,0.7133908
40,0.67961025,0.7133908
41,0.6810101,0.7133908
42,0.68121004,0.7133908
43,0.6818099,0.7133908
44,0.6819919,0.7133908
45,0.68330073,0.7133908
46,0.68380976,0.7133908
47,0.6841732,0.7133908
48,0.68484604,0.7133908
49,0.6853004,0.7133908
50,0.68560946,0.7133908
51,0.68513674,0.7133908
52,0.6863003,0.7133908
53,0.6872638,0.7133908
54,0.686482,0.7133908
55,0.6878091,0.7133908
56,0.6889544,0.7133908
57,0.6906268,0.7133908
58,0.6908995,0.7133908
59,0.6902269,0.7133908
60,0.6905359,0.7133908
61,0.69062686,0.7133908
62,0.69293565,0.7133908
63,0.69340837,0.7133908
64,0.692463,0.7133908
65,0.6941718,0.7133908
66,0.69504446,0.7133908
67,0.6938445,0.7133908
68,0.6966987,0.7133908
69,0.69704413,0.7133908
70,0.69782585,0.7133908
71,0.6989166,0.7133908
72,0.69755316,0.7133908
73,0.70102537,0.7133908
74,0.7011162,0.7133908
75,0.7020434,0.7133908
76,0.70215255,0.7133908
77,0.70075274,0.7133908
78,0.7035521,0.7133908
79,0.7050611,0.7133908
80,0.7074062,0.7133908
81,0.70667905,0.7133908
82,0.7066972,0.7133908
83,0.7087151,0.7133908
84,0.7112056,0.7133908
85,0.710024,0.7133908
86,0.7133508,0.7133908
87,0.7134053,0.7133908
88,0.7169139,0.7133908
89,0.7177865,0.7133908
90,0.7188591,0.7133908
91,0.7209134,0.7133908
92,0.7210587,0.7133908
93,0.7265488,0.7133908
94,0.72716683,0.7133908
95,0.72842133,0.7133908
96,0.7324207,0.7133908
97,0.73565656,0.7133908
98,0.73800164,0.7133908
99,0.74212825,0.7133908
