,MulticlassAccuracy,Loss
0,0.7996104,0.16844782
1,0.83113253,0.16844782
2,0.8453304,0.16844782
3,0.85252964,0.16844782
4,0.85812885,0.16844782
5,0.86309195,0.16844782
6,0.865019,0.16844782
7,0.8664915,0.16844782
8,0.8711091,0.16844782
9,0.8722364,0.16844782
10,0.8716183,0.16844782
11,0.87667215,0.16844782
12,0.8787265,0.16844782
13,0.87843573,0.16844782
14,0.88043535,0.16844782
15,0.8814899,0.16844782
16,0.8836169,0.16844782
17,0.8832534,0.16844782
18,0.8853804,0.16844782
19,0.88619834,0.16844782
20,0.88578033,0.16844782
21,0.8883254,0.16844782
22,0.8903435,0.16844782
23,0.88945264,0.16844782
24,0.8935067,0.16844782
25,0.89107066,0.16844782
26,0.8934339,0.16844782
27,0.8928887,0.16844782
28,0.8943248,0.16844782
29,0.8950156,0.16844782
30,0.8971063,0.16844782
31,0.8973972,0.16844782
32,0.90039694,0.16844782
33,0.9001061,0.16844782
34,0.9006696,0.16844782
35,0.89997876,0.16844782
36,0.9012513,0.16844782
37,0.9005059,0.16844782
38,0.9035056,0.16844782
39,0.9033965,0.16844782
40,0.90423286,0.16844782
41,0.906069,0.16844782
42,0.9061781,0.16844782
43,0.9065054,0.16844782
44,0.90674174,0.16844782
45,0.9058691,0.16844782
46,0.90712345,0.16844782
47,0.90775967,0.16844782
48,0.9090687,0.16844782
49,0.9082869,0.16844782
50,0.9116503,0.16844782
51,0.9107958,0.16844782
52,0.9108866,0.16844782
53,0.91297734,0.16844782
54,0.9126682,0.16844782
55,0.9134318,0.16844782
56,0.91301376,0.16844782
57,0.9153225,0.16844782
58,0.9130319,0.16844782
59,0.91646785,0.16844782
60,0.9177769,0.16844782
61,0.91599524,0.16844782
62,0.91634065,0.16844782
63,0.9165586,0.16844782
64,0.9186676,0.16844782
65,0.9195584,0.16844782
66,0.9194493,0.16844782
67,0.9187767,0.16844782
68,0.919504,0.16844782
69,0.92032194,0.16844782
70,0.92095834,0.16844782
71,0.9211763,0.16844782
72,0.92234004,0.16844782
73,0.92332155,0.16844782
74,0.92344886,0.16844782
75,0.92161274,0.16844782
76,0.9233216,0.16844782
77,0.9238669,0.16844782
78,0.9245578,0.16844782
79,0.9242489,0.16844782
80,0.9256123,0.16844782
81,0.92592126,0.16844782
82,0.92717564,0.16844782
83,0.92861193,0.16844782
84,0.92792094,0.16844782
85,0.9276118,0.16844782
86,0.9297571,0.16844782
87,0.92895716,0.16844782
88,0.9304298,0.16844782
89,0.93110245,0.16844782
90,0.9315931,0.16844782
91,0.9320841,0.16844782
92,0.93506545,0.16844782
93,0.93439275,0.16844782
94,0.93493813,0.16844782
95,0.93721056,0.16844782
96,0.93817407,0.16844782
97,0.9381922,0.16844782
98,0.93973744,0.16844782
99,0.9407371,0.16844782
