,MulticlassAccuracy,Loss
0,0.79788125,0.17703852
1,0.8314228,0.17703852
2,0.8395855,0.17703852
3,0.8479479,0.17703852
4,0.85249263,0.17703852
5,0.8551286,0.17703852
6,0.86080045,0.17703852
7,0.8623458,0.17703852
8,0.8662178,0.17703852
9,0.8674358,0.17703852
10,0.8685447,0.17703852
11,0.8716351,0.17703852
12,0.8745074,0.17703852
13,0.87403476,0.17703852
14,0.87630713,0.17703852
15,0.87792504,0.17703852
16,0.8776159,0.17703852
17,0.88154256,0.17703852
18,0.88045186,0.17703852
19,0.8822152,0.17703852
20,0.885142,0.17703852
21,0.8865053,0.17703852
22,0.887287,0.17703852
23,0.8886323,0.17703852
24,0.8904501,0.17703852
25,0.8907774,0.17703852
26,0.8903593,0.17703852
27,0.8898503,0.17703852
28,0.89286786,0.17703852
29,0.89363146,0.17703852
30,0.8940859,0.17703852
31,0.895322,0.17703852
32,0.89690363,0.17703852
33,0.89777625,0.17703852
34,0.8970672,0.17703852
35,0.89877605,0.17703852
36,0.9006847,0.17703852
37,0.9023572,0.17703852
38,0.90264815,0.17703852
39,0.90217555,0.17703852
40,0.90328443,0.17703852
41,0.9044115,0.17703852
42,0.90366614,0.17703852
43,0.9050477,0.17703852
44,0.904466,0.17703852
45,0.9083926,0.17703852
46,0.90588397,0.17703852
47,0.90753824,0.17703852
48,0.90792,0.17703852
49,0.9082109,0.17703852
50,0.90959245,0.17703852
51,0.9092289,0.17703852
52,0.91102856,0.17703852
53,0.9103923,0.17703852
54,0.9130465,0.17703852
55,0.9120466,0.17703852
56,0.9118285,0.17703852
57,0.91088325,0.17703852
58,0.91361,0.17703852
59,0.91442806,0.17703852
60,0.9144826,0.17703852
61,0.91571873,0.17703852
62,0.91826373,0.17703852
63,0.9182819,0.17703852
64,0.9172276,0.17703852
65,0.917173,0.17703852
66,0.9181002,0.17703852
67,0.9174093,0.17703852
68,0.9193181,0.17703852
69,0.92057246,0.17703852
70,0.919191,0.17703852
71,0.9212452,0.17703852
72,0.921227,0.17703852
73,0.92300856,0.17703852
74,0.9213724,0.17703852
75,0.9238812,0.17703852
76,0.92320853,0.17703852
77,0.9243356,0.17703852
78,0.9250991,0.17703852
79,0.9234085,0.17703852
80,0.92386293,0.17703852
81,0.92442644,0.17703852
82,0.92411745,0.17703852
83,0.9267534,0.17703852
84,0.92873496,0.17703852
85,0.9274988,0.17703852
86,0.92864406,0.17703852
87,0.92924404,0.17703852
88,0.92955303,0.17703852
89,0.9311528,0.17703852
90,0.93140733,0.17703852
91,0.9310074,0.17703852
92,0.93229806,0.17703852
93,0.9326072,0.17703852
94,0.9336979,0.17703852
95,0.9351888,0.17703852
96,0.93427974,0.17703852
97,0.9357704,0.17703852
98,0.9367522,0.17703852
99,0.9371885,0.17703852
