,MulticlassAccuracy,Loss
0,0.5149794,0.7131947
1,0.61223817,0.7131947
2,0.6339078,0.7131947
3,0.6428156,0.7131947
4,0.64810574,0.7131947
5,0.65123254,0.7131947
6,0.6535231,0.7131947
7,0.65492296,0.7131947
8,0.65585005,0.7131947
9,0.65934056,0.7131947
10,0.66043127,0.7131947
11,0.6624309,0.7131947
12,0.6634671,0.7131947
13,0.66353977,0.7131947
14,0.66517603,0.7131947
15,0.665685,0.7131947
16,0.668721,0.7131947
17,0.66726667,0.7131947
18,0.66939366,0.7131947
19,0.6691753,0.7131947
20,0.6711206,0.7131947
21,0.67157507,0.7131947
22,0.6715569,0.7131947
23,0.6722477,0.7131947
24,0.6727022,0.7131947
25,0.67355657,0.7131947
26,0.67299306,0.7131947
27,0.67459285,0.7131947
28,0.67493826,0.7131947
29,0.67577446,0.7131947
30,0.67608356,0.7131947
31,0.6772651,0.7131947
32,0.6767744,0.7131947
33,0.6780468,0.7131947
34,0.67828315,0.7131947
35,0.6791558,0.7131947
36,0.6793194,0.7131947
37,0.6799375,0.7131947
38,0.67979205,0.7131947
39,0.6802829,0.7131947
40,0.68173724,0.7131947
41,0.68266433,0.7131947
42,0.6823917,0.7131947
43,0.68208265,0.7131947
44,0.68306434,0.7131947
45,0.683537,0.7131947
46,0.68464595,0.7131947
47,0.6843551,0.7131947
48,0.6860639,0.7131947
49,0.68595475,0.7131947
50,0.6863184,0.7131947
51,0.68719095,0.7131947
52,0.6870272,0.7131947
53,0.68715465,0.7131947
54,0.68789995,0.7131947
55,0.6902633,0.7131947
56,0.6897906,0.7131947
57,0.68993604,0.7131947
58,0.69019055,0.7131947
59,0.6910449,0.7131947
60,0.69180846,0.7131947
61,0.69217205,0.7131947
62,0.6937355,0.7131947
63,0.69339013,0.7131947
64,0.6940445,0.7131947
65,0.69451714,0.7131947
66,0.6940445,0.7131947
67,0.69526255,0.7131947
68,0.695008,0.7131947
69,0.6966623,0.7131947
70,0.6982439,0.7131947
71,0.6975349,0.7131947
72,0.69831663,0.7131947
73,0.69962555,0.7131947
74,0.70026183,0.7131947
75,0.70040727,0.7131947
76,0.7029887,0.7131947
77,0.7018253,0.7131947
78,0.70289785,0.7131947
79,0.7049157,0.7131947
80,0.7050066,0.7131947
81,0.70706093,0.7131947
82,0.70875156,0.7131947
83,0.7083152,0.7131947
84,0.70951504,0.7131947
85,0.7118056,0.7131947
86,0.71311444,0.7131947
87,0.7137507,0.7131947
88,0.71345985,0.7131947
89,0.71600497,0.7131947
90,0.7176412,0.7131947
91,0.7220951,0.7131947
92,0.7222587,0.7131947
93,0.7241676,0.7131947
94,0.72754896,0.7131947
95,0.7294396,0.7131947
96,0.7335117,0.7131947
97,0.736184,0.7131947
98,0.7391654,0.7131947
99,0.74145603,0.7131947
