,MulticlassAccuracy,Loss
0,0.517543,0.71163785
1,0.6141833,0.71163785
2,0.63479865,0.71163785
3,0.64368814,0.71163785
4,0.64805114,0.71163785
5,0.6499418,0.71163785
6,0.6533414,0.71163785
7,0.6556138,0.71163785
8,0.65761346,0.71163785
9,0.65801346,0.71163785
10,0.6596314,0.71163785
11,0.66083115,0.71163785
12,0.6617037,0.71163785
13,0.6625764,0.71163785
14,0.6648851,0.71163785
15,0.66441244,0.71163785
16,0.6666666,0.71163785
17,0.66724837,0.71163785
18,0.6679574,0.71163785
19,0.66877544,0.71163785
20,0.66961163,0.71163785
21,0.6705208,0.71163785
22,0.6707934,0.71163785
23,0.67250216,0.71163785
24,0.6721568,0.71163785
25,0.6734293,0.71163785
26,0.6731021,0.71163785
27,0.67379296,0.71163785
28,0.67417467,0.71163785
29,0.67664707,0.71163785
30,0.6756654,0.71163785
31,0.67521083,0.71163785
32,0.67726517,0.71163785
33,0.67777413,0.71163785
34,0.67751956,0.71163785
35,0.67846495,0.71163785
36,0.67873764,0.71163785
37,0.6788286,0.71163785
38,0.6796467,0.71163785
39,0.67948294,0.71163785
40,0.6808646,0.71163785
41,0.6807374,0.71163785
42,0.6812646,0.71163785
43,0.6827916,0.71163785
44,0.68244624,0.71163785
45,0.68380964,0.71163785
46,0.6833369,0.71163785
47,0.6851004,0.71163785
48,0.6855913,0.71163785
49,0.6846459,0.71163785
50,0.6863365,0.71163785
51,0.6866819,0.71163785
52,0.6872636,0.71163785
53,0.68751824,0.71163785
54,0.68909985,0.71163785
55,0.6885363,0.71163785
56,0.6887361,0.71163785
57,0.69082683,0.71163785
58,0.6914449,0.71163785
59,0.6903723,0.71163785
60,0.69035417,0.71163785
61,0.6924448,0.71163785
62,0.69266284,0.71163785
63,0.69433534,0.71163785
64,0.6938809,0.71163785
65,0.6935901,0.71163785
66,0.6954807,0.71163785
67,0.6946081,0.71163785
68,0.69624424,0.71163785
69,0.6974076,0.71163785
70,0.6983167,0.71163785
71,0.69973457,0.71163785
72,0.6996255,0.71163785
73,0.6991347,0.71163785
74,0.7001891,0.71163785
75,0.7020252,0.71163785
76,0.7021888,0.71163785
77,0.7025887,0.71163785
78,0.70404303,0.71163785
79,0.7052248,0.71163785
80,0.70702446,0.71163785
81,0.7055156,0.71163785
82,0.7078607,0.71163785
83,0.70942414,0.71163785
84,0.7104058,0.71163785
85,0.7111875,0.71163785
86,0.7124056,0.71163785
87,0.71362364,0.71163785
88,0.71589583,0.71163785
89,0.7169322,0.71163785
90,0.71971357,0.71163785
91,0.7205862,0.71163785
92,0.72369486,0.71163785
93,0.72538555,0.71163785
94,0.72707623,0.71163785
95,0.73038477,0.71163785
96,0.7340934,0.71163785
97,0.73596585,0.71163785
98,0.74011064,0.71163785
99,0.7422741,0.71163785
