,MulticlassAccuracy,Loss
0,0.80125046,0.17402463
1,0.8296279,0.17402463
2,0.8413534,0.17402463
3,0.85007966,0.17402463
4,0.85280657,0.17402463
5,0.85658777,0.17402463
6,0.86086,0.17402463
7,0.8644233,0.17402463
8,0.8665865,0.17402463
9,0.86760455,0.17402463
10,0.8694952,0.17402463
11,0.8706951,0.17402463
12,0.87342185,0.17402463
13,0.8750763,0.17402463
14,0.87663954,0.17402463
15,0.87987554,0.17402463
16,0.88069355,0.17402463
17,0.88016623,0.17402463
18,0.8800027,0.17402463
19,0.8823841,0.17402463
20,0.885311,0.17402463
21,0.88629276,0.17402463
22,0.88852865,0.17402463
23,0.8878379,0.17402463
24,0.8904556,0.17402463
25,0.88940126,0.17402463
26,0.892001,0.17402463
27,0.8903283,0.17402463
28,0.8927824,0.17402463
29,0.8917281,0.17402463
30,0.89345515,0.17402463
31,0.89607286,0.17402463
32,0.8965455,0.17402463
33,0.897,0.17402463
34,0.89614564,0.17402463
35,0.8985816,0.17402463
36,0.8993087,0.17402463
37,0.8996724,0.17402463
38,0.9011084,0.17402463
39,0.9003995,0.17402463
40,0.901872,0.17402463
41,0.9038534,0.17402463
42,0.9029627,0.17402463
43,0.90345347,0.17402463
44,0.9049805,0.17402463
45,0.90505326,0.17402463
46,0.9058531,0.17402463
47,0.90605295,0.17402463
48,0.9070347,0.17402463
49,0.9079617,0.17402463
50,0.90914345,0.17402463
51,0.9083435,0.17402463
52,0.909907,0.17402463
53,0.91050684,0.17402463
54,0.91017973,0.17402463
55,0.9118703,0.17402463
56,0.91001594,0.17402463
57,0.9125792,0.17402463
58,0.9105976,0.17402463
59,0.9135426,0.17402463
60,0.9133245,0.17402463
61,0.91483337,0.17402463
62,0.9148879,0.17402463
63,0.917451,0.17402463
64,0.9153787,0.17402463
65,0.91683304,0.17402463
66,0.9180147,0.17402463
67,0.9178692,0.17402463
68,0.91963255,0.17402463
69,0.9183418,0.17402463
70,0.9185964,0.17402463
71,0.9199961,0.17402463
72,0.9213413,0.17402463
73,0.92197764,0.17402463
74,0.9211777,0.17402463
75,0.92245024,0.17402463
76,0.92190486,0.17402463
77,0.92315924,0.17402463
78,0.92450446,0.17402463
79,0.9225775,0.17402463
80,0.92586786,0.17402463
81,0.92514056,0.17402463
82,0.92735845,0.17402463
83,0.92574054,0.17402463
84,0.9268676,0.17402463
85,0.9270676,0.17402463
86,0.92901266,0.17402463
87,0.9282128,0.17402463
88,0.9287399,0.17402463
89,0.9302125,0.17402463
90,0.931085,0.17402463
91,0.9323212,0.17402463
92,0.93146676,0.17402463
93,0.9325393,0.17402463
94,0.9335028,0.17402463
95,0.93435717,0.17402463
96,0.9350662,0.17402463
97,0.9368659,0.17402463
98,0.9379929,0.17402463
99,0.9383019,0.17402463
