,BinaryRecall,BinaryAccuracy,BinaryAUROC,BinaryPrecision,BinaryFBetaScore,Loss
0,0.041716643,0.58827305,0.516695,0.5141187,0.1573536,0.68510514
1,0.0033288957,0.58689874,0.54384005,0.48666668,0.016167339,0.68011636
2,0.001553583,0.587082,0.5702988,0.42666668,0.0076374067,0.6764871
3,0.0011093856,0.58699036,0.5874218,0.48333335,0.005483768,0.67398334
4,0.0011096318,0.5871736,0.6067287,0.5,0.0054897545,0.6713654
5,0.0015533369,0.5875401,0.61873543,0.8333334,0.0076984167,0.66937494
6,0.002440747,0.5877233,0.63080275,0.75000006,0.012038685,0.667266
7,0.004660011,0.58836466,0.6381078,0.7747619,0.02266955,0.6652325
8,0.008875579,0.5891892,0.6440829,0.6933333,0.04215511,0.6633864
9,0.016863253,0.59111315,0.64844453,0.7138324,0.076867834,0.66142994
10,0.026847232,0.5923041,0.65084404,0.65725404,0.11510756,0.6602209
11,0.040381096,0.59596884,0.6550787,0.68302596,0.16259913,0.65821475
12,0.065456465,0.5997251,0.658781,0.65030164,0.23292999,0.6565149
13,0.08165207,0.6018323,0.6603867,0.6395678,0.2692013,0.6550439
14,0.094300255,0.60183233,0.659888,0.62195855,0.29051313,0.6539177
15,0.1251396,0.6094365,0.66275686,0.63971204,0.35058248,0.651917
16,0.14266928,0.6107192,0.6637081,0.62613213,0.37310937,0.65063226
17,0.1668518,0.61328447,0.6643667,0.61780167,0.4005502,0.64941967
18,0.1839405,0.6154833,0.6660352,0.6160575,0.41852483,0.6480502
19,0.20546031,0.61630785,0.66601074,0.60499305,0.43536368,0.64715874
20,0.230531,0.6189648,0.6674441,0.60067844,0.4540328,0.6453108
21,0.24517424,0.62125516,0.6681696,0.6020164,0.46584788,0.64425886
22,0.25294513,0.62079704,0.6687492,0.596033,0.46818537,0.64331925
23,0.26115158,0.62207973,0.6689345,0.59635806,0.47423697,0.6426554
24,0.28644544,0.623912,0.6691721,0.59279644,0.4878736,0.6419457
25,0.29775858,0.6231791,0.6694932,0.58618623,0.49098486,0.64089304
26,0.3199512,0.6271187,0.6714887,0.5897062,0.5043899,0.63972455
