,BinaryRecall,BinaryAccuracy,BinaryAUROC,BinaryPrecision,BinaryFBetaScore,Loss
0,0.09341383,0.5790197,0.56391263,0.45410284,0.2555025,0.68387413
1,0.009096568,0.58808976,0.5867125,0.5759046,0.042717587,0.6776891
2,0.0019967959,0.5872652,0.6058521,0.53333336,0.009767928,0.67383385
3,0.0008871641,0.587082,0.618557,0.5,0.004387374,0.6712098
4,0.0013311153,0.5874485,0.629985,0.45,0.0065683043,0.6686739
5,0.0022187715,0.5876317,0.64019567,0.7666667,0.010948235,0.6664127
6,0.0048817405,0.5880898,0.6458758,0.681746,0.02362036,0.6643829
7,0.011093365,0.5891892,0.6538035,0.6514194,0.051816523,0.6620909
8,0.018859312,0.5908383,0.658007,0.66897684,0.08392811,0.66021425
9,0.027956372,0.5918461,0.6608354,0.6380806,0.11873706,0.65835476
10,0.043267027,0.59294546,0.662347,0.6008777,0.16779308,0.6569072
11,0.060348816,0.5938617,0.66444826,0.5810639,0.21201737,0.65482616
12,0.08098589,0.5975263,0.6649376,0.5959448,0.26157397,0.6533581
13,0.11071513,0.60513055,0.6664034,0.62252164,0.321739,0.6518566
14,0.13423395,0.60641325,0.6668089,0.6075452,0.35453153,0.65042317
15,0.15419994,0.6076042,0.6693246,0.5966346,0.37836197,0.6487524
16,0.17816569,0.61255157,0.6689175,0.60550916,0.40737492,0.64749134
17,0.20723267,0.6164911,0.66879255,0.60353124,0.43618932,0.64652574
18,0.22520432,0.61850667,0.6703337,0.6021824,0.4506986,0.64499295
19,0.24783845,0.6220797,0.6713619,0.6040436,0.46806198,0.64372206
20,0.2709153,0.62519467,0.67149204,0.6028937,0.48362523,0.64275336
21,0.26115182,0.6214384,0.67129457,0.5950677,0.47297373,0.64176726
22,0.28689924,0.62721026,0.67229986,0.6016823,0.49227342,0.6408954
23,0.29997906,0.6281264,0.67253506,0.59931004,0.49930972,0.6402777
24,0.30286574,0.62812644,0.67287505,0.59874475,0.50055414,0.6392462
25,0.32438704,0.63096654,0.67401797,0.59807193,0.5114767,0.63808835
26,0.33703032,0.6316995,0.674101,0.59566176,0.51634777,0.63749474
27,0.36543185,0.634448,0.6746303,0.5931634,0.52738744,0.63678735
28,0.3394723,0.6297755,0.674045,0.5899004,0.5138682,0.6363705
29,0.35944468,0.63398993,0.6747645,0.5939763,0.5253336,0.63573724
30,0.37142962,0.6349061,0.6763606,0.59272665,0.52900225,0.6349561
31,0.37098765,0.6355474,0.67573965,0.59415376,0.5299612,0.6345619
32,0.3865119,0.63655514,0.67639273,0.5924083,0.5348232,0.6341503
33,0.38984624,0.6378379,0.67643964,0.5937629,0.5372306,0.63368404
34,0.3867302,0.63591385,0.6768559,0.5906981,0.53389806,0.63322806
35,0.40270996,0.63893723,0.67752826,0.592579,0.5410033,0.63266873
36,0.3989386,0.6369217,0.6780685,0.5894432,0.5377744,0.63235176
37,0.40537757,0.64040315,0.6788253,0.595095,0.54368556,0.63182366
38,0.40870652,0.6395785,0.6792494,0.5922397,0.5430463,0.6313438
39,0.4122475,0.638754,0.6791247,0.5894257,0.5425206,0.63119566
40,0.42290458,0.6385708,0.6796241,0.5864399,0.5441261,0.6309427
41,0.41890973,0.63683003,0.67953044,0.5841029,0.5408987,0.63068074
42,0.41957197,0.6372881,0.6796155,0.5848645,0.54185164,0.6303784
43,0.41203442,0.6382043,0.6806715,0.5886692,0.5415996,0.6301774
44,0.41624656,0.6386624,0.68044627,0.58847415,0.5432254,0.6298059
45,0.42711526,0.640678,0.68139297,0.5896038,0.54774976,0.62929136
46,0.42090535,0.63893723,0.6811788,0.5875983,0.54425937,0.62948644
47,0.43066412,0.63994503,0.6815037,0.5873143,0.547418,0.62897193
48,0.4299987,0.6417774,0.6825563,0.5912107,0.54993635,0.6285904
49,0.42311963,0.64003664,0.68244755,0.58926463,0.5463314,0.62849873
50,0.43977126,0.6414109,0.6831794,0.5881275,0.5506779,0.628163
51,0.43910462,0.6417774,0.68306434,0.58921623,0.5511872,0.6281852
52,0.43510586,0.64186895,0.68332857,0.5900006,0.55063355,0.6278979
53,0.44420534,0.64287674,0.6836835,0.5894736,0.5530637,0.6276242
54,0.43643695,0.64296836,0.68362874,0.59201247,0.5523748,0.6276205
55,0.43976194,0.6416858,0.68431747,0.58864266,0.55122435,0.62711227
56,0.43621674,0.64076954,0.6839102,0.5876441,0.54931414,0.62732667
57,0.4364392,0.6432432,0.68563235,0.59209496,0.5524796,0.6266367
58,0.43976417,0.64608335,0.6856342,0.59707093,0.5569085,0.6265563
59,0.4537437,0.6436097,0.6855175,0.58899784,0.55558276,0.626475
60,0.44798023,0.6437929,0.68573606,0.59083176,0.554741,0.6264544
61,0.44930267,0.645442,0.68645126,0.59321994,0.5573759,0.62567484
62,0.45818248,0.6448008,0.6868299,0.5902343,0.55772233,0.62567806
63,0.45596448,0.64699954,0.6865683,0.5945864,0.5602924,0.62556696
64,0.46506396,0.64809895,0.6874329,0.59447336,0.56287074,0.6252197
65,0.45862347,0.647366,0.68764824,0.5945698,0.5611658,0.62507445
66,0.451742,0.6446175,0.6876197,0.59131664,0.55669105,0.62521154
67,0.4561852,0.64672464,0.688539,0.59395826,0.55986816,0.62442917
68,0.45618123,0.6462666,0.688589,0.59332025,0.5594792,0.6244704
69,0.45951262,0.64809895,0.68828756,0.5960275,0.5623852,0.62460124
70,0.46461433,0.6493816,0.6885251,0.597192,0.5647521,0.624606
71,0.46572447,0.64800733,0.6890931,0.5942934,0.56302947,0.62401354
72,0.46505752,0.64928997,0.68986046,0.59668255,0.56454575,0.62380517
73,0.46240148,0.647366,0.6897596,0.59380543,0.5615314,0.6236251
74,0.4617321,0.6467247,0.689661,0.5927569,0.56069547,0.6237682
75,0.46883312,0.6474576,0.6906797,0.59236985,0.56235236,0.62313217
76,0.4590667,0.64699954,0.69067585,0.5940255,0.5609015,0.6229313
77,0.46772695,0.650481,0.6912578,0.59848565,0.56641597,0.62287456
78,0.460841,0.6472744,0.690567,0.59403974,0.5614389,0.623188
79,0.4708282,0.64919835,0.6912099,0.5951346,0.5652208,0.62281615
