,BinaryRecall,BinaryAccuracy,BinaryAUROC,BinaryPrecision,BinaryFBetaScore,Loss
0,0.25926313,0.5568026,0.5321277,0.4380111,0.38470265,0.6856965
1,0.0017196182,0.58717364,0.5753122,0.5060257,0.008479772,0.6743643
2,5.546312e-05,0.5871049,0.5992832,0.2,0.0002770083,0.67101264
3,5.54785e-05,0.5871049,0.6178213,0.2,0.00027708506,0.668795
4,0.000110957,0.5871049,0.6307787,0.3,0.00055386336,0.66684514
5,0.00011094161,0.58705914,0.6390066,0.3,0.00055378675,0.6652826
6,0.000388288,0.587082,0.6468661,0.5133333,0.0019337826,0.6634838
7,0.0024406693,0.58767754,0.65089357,0.71884453,0.012032347,0.66199857
8,0.005214148,0.58850205,0.6587216,0.73563373,0.025347788,0.6599954
9,0.009429838,0.58909756,0.65898067,0.68601644,0.044376235,0.6588602
10,0.01708444,0.5908612,0.6650082,0.68229854,0.07756381,0.65679455
11,0.026403781,0.5923958,0.666325,0.6646095,0.11343713,0.6554066
12,0.043044288,0.59608334,0.6688445,0.6718204,0.17109063,0.6539062
13,0.05607911,0.5983738,0.6721945,0.66108644,0.2087375,0.65200096
14,0.07627071,0.6005955,0.6729264,0.6367384,0.25656018,0.6507102
15,0.09313349,0.60444343,0.6736127,0.6462942,0.2950478,0.6494385
16,0.11443345,0.6084517,0.6742635,0.64633554,0.33471984,0.6482099
17,0.13645439,0.61110854,0.67594635,0.6361335,0.36626858,0.646653
18,0.15631266,0.6137654,0.6759798,0.63038373,0.3919767,0.6454669
19,0.17927746,0.6163765,0.67784137,0.6232277,0.4162651,0.6439646
20,0.20074423,0.61875856,0.67598045,0.61830664,0.4363224,0.643533
21,0.21910378,0.62175906,0.67807996,0.61846846,0.45312518,0.6419959
22,0.22209911,0.6221942,0.6790815,0.61867285,0.45569506,0.64085466
23,0.2545496,0.6260421,0.6791157,0.6137461,0.47849613,0.6397601
24,0.2654205,0.6278516,0.680761,0.6143308,0.48604694,0.63827515
25,0.27551627,0.6288594,0.6798538,0.61245024,0.49207965,0.6379847
26,0.2964828,0.6307146,0.6812038,0.6086184,0.50265384,0.6366315
27,0.30092102,0.63165367,0.68258065,0.60931265,0.50557655,0.635409
28,0.3182839,0.633028,0.68166023,0.6057407,0.5129832,0.6351269
29,0.32715786,0.6345625,0.6828807,0.6065825,0.5180293,0.6338881
30,0.3352009,0.6343106,0.68250144,0.6028846,0.5197992,0.6332985
31,0.34646147,0.6367613,0.6831149,0.60506177,0.5264428,0.63269734
32,0.35661244,0.6365323,0.6833527,0.60093343,0.52843964,0.6320447
33,0.36221468,0.6374713,0.68343395,0.6013754,0.53110707,0.63156855
34,0.37541714,0.63905174,0.6847268,0.6006038,0.5361953,0.6305764
35,0.3784667,0.6381814,0.6845776,0.59770465,0.53559315,0.630219
36,0.38451377,0.64134216,0.6858567,0.6031317,0.5414716,0.6293604
37,0.39494187,0.6417087,0.68595713,0.6004997,0.54384506,0.6288401
38,0.3941647,0.6408841,0.6862178,0.59901565,0.5425354,0.6283512
39,0.4022081,0.6426935,0.68499887,0.6005019,0.54653627,0.6287695
40,0.41446716,0.6437929,0.6865692,0.5992938,0.55018836,0.62761325
41,0.4066456,0.64260197,0.6871877,0.5990752,0.5472086,0.6269895
42,0.42012495,0.64267063,0.68663037,0.5953802,0.5495118,0.6272156
43,0.41829467,0.6437014,0.6878646,0.5980385,0.55068123,0.626322
44,0.42073458,0.64415944,0.68834746,0.5982723,0.55169344,0.62598765
45,0.42899942,0.64296836,0.68827665,0.59366095,0.55133516,0.6256724
46,0.42899942,0.64473206,0.68826514,0.59728765,0.5537859,0.62555134
