,BinaryRecall,BinaryAccuracy,BinaryAUROC,BinaryPrecision,BinaryFBetaScore,Loss
0,0.00399433,0.5869904,0.53685015,0.4273016,0.019241434,0.6806962
1,0.0011091398,0.587082,0.58542216,0.35,0.005468194,0.6743185
2,0.00088790234,0.587082,0.61639065,0.43333334,0.004395663,0.6699172
3,0.004437543,0.5883646,0.63228524,0.7766667,0.021641646,0.6665634
4,0.014422016,0.5908383,0.6475403,0.72527635,0.06651761,0.6627053
5,0.03439145,0.5941365,0.6533468,0.66863376,0.1421437,0.6593243
6,0.07255574,0.6006413,0.6591717,0.64902437,0.24922605,0.6560103
7,0.11693265,0.60815394,0.6617789,0.63837594,0.33653265,0.65299714
8,0.15420657,0.61245996,0.6641378,0.62491924,0.38777187,0.65007997
9,0.18860075,0.61447555,0.6652908,0.60841125,0.41966683,0.64806634
10,0.23895867,0.62006414,0.66742694,0.6019629,0.46089768,0.6459556
11,0.27801555,0.6232707,0.6667043,0.59341544,0.4832901,0.6443624
12,0.30043015,0.62721026,0.66923773,0.5965996,0.49758023,0.64188623
13,0.31595737,0.6245534,0.66991293,0.5838393,0.49891138,0.64009917
14,0.34657282,0.6306001,0.6719073,0.5898644,0.51698273,0.6390067
15,0.35234144,0.62922585,0.6725779,0.58492446,0.5165669,0.63771415
16,0.3767494,0.63114977,0.6734344,0.5817593,0.5241137,0.63668823
17,0.38829166,0.63692164,0.67445743,0.591336,0.5348993,0.6356281
18,0.39516598,0.6349977,0.67579854,0.5862236,0.5344065,0.63419604
19,0.41269493,0.6378378,0.6758614,0.58747095,0.5415,0.6337407
20,0.41691074,0.63737977,0.6759661,0.5856264,0.54172695,0.6332305
21,0.40049782,0.6352726,0.6766309,0.58513635,0.5351368,0.63277656
22,0.41869467,0.6398534,0.6786628,0.5901036,0.54462993,0.63144696
23,0.4333288,0.6396702,0.67884016,0.5861036,0.54732573,0.6310309
24,0.42245373,0.6400366,0.67959493,0.5890727,0.54576623,0.6303748
25,0.4271182,0.6396702,0.67989886,0.58774793,0.5464458,0.62995887
26,0.44553107,0.64315164,0.68151724,0.5901119,0.5539809,0.62937564
27,0.43999323,0.64333487,0.68083465,0.59170747,0.55326,0.6292616
28,0.4428659,0.64205223,0.6824498,0.588494,0.5519996,0.6283879
29,0.45596218,0.64498395,0.68324405,0.5910362,0.5577208,0.62827075
30,0.4462049,0.64590013,0.6843117,0.5951144,0.5574695,0.62749755
31,0.4552916,0.64498395,0.6849898,0.59108573,0.5577787,0.6271502
32,0.46128815,0.64388454,0.68424404,0.58761376,0.55692595,0.6273649
33,0.4579536,0.6460834,0.6844926,0.5924705,0.55956423,0.6269301
34,0.4377691,0.6455337,0.68542516,0.5962926,0.55590045,0.62653905
35,0.46417013,0.64608335,0.685201,0.5910712,0.56020004,0.6266905
36,0.4473049,0.6474576,0.68728226,0.5975854,0.5598928,0.62569267
37,0.46616644,0.64855707,0.6869799,0.5948822,0.5634823,0.625723
38,0.45906717,0.64745766,0.68709546,0.59476733,0.5613798,0.62530935
39,0.45928794,0.649748,0.6883855,0.5989666,0.56425655,0.62492627
40,0.4717173,0.6497481,0.68834096,0.59590614,0.5658723,0.6248461
41,0.4783793,0.64956486,0.689968,0.5939245,0.5663004,0.62393296
42,0.47726375,0.64993125,0.6894246,0.5948338,0.5666347,0.6242372
43,0.4848028,0.65203846,0.6903531,0.5966759,0.57011855,0.623826
44,0.45884544,0.6488319,0.690275,0.59758437,0.5631052,0.6235224
45,0.47460324,0.65185523,0.69212455,0.59891427,0.5689699,0.62262344
46,0.47393513,0.65011454,0.6915656,0.5960614,0.56674385,0.6226917
47,0.48369735,0.6513971,0.69186765,0.5959965,0.56944954,0.622743
48,0.47992176,0.6532295,0.6916261,0.60006225,0.5713406,0.6225044
49,0.47082472,0.6538708,0.6938141,0.603904,0.5712964,0.6214307
50,0.47570354,0.65185523,0.69232476,0.59857833,0.5689068,0.6221379
51,0.46927634,0.6519469,0.6928313,0.60043466,0.56849813,0.6217633
52,0.4919055,0.6542373,0.6956345,0.5991691,0.57389545,0.6204356
53,0.47393507,0.65029776,0.694265,0.59617746,0.5668029,0.6209899
54,0.4710563,0.65185523,0.69415826,0.59995925,0.56853545,0.6209572
55,0.47459117,0.6545121,0.6947676,0.60389066,0.5725542,0.62058276
56,0.47371584,0.65332115,0.69502413,0.6020087,0.57086533,0.6204711
57,0.48790678,0.6521301,0.6955339,0.5961677,0.57069767,0.62019557
58,0.46239114,0.6515804,0.69522965,0.6017094,0.56736565,0.62017506
59,0.48769045,0.6523133,0.69637334,0.59663737,0.57104707,0.61963683
60,0.49146453,0.6535044,0.69587094,0.5979436,0.5729925,0.6200192
61,0.48459435,0.65469533,0.6975455,0.60208476,0.5736938,0.61903656
62,0.47326794,0.6544205,0.6963047,0.6039716,0.5722489,0.6196659
63,0.47971186,0.6545121,0.6972245,0.6031242,0.57312524,0.619187
64,0.46306568,0.651672,0.6979686,0.60163593,0.5675001,0.61885077
65,0.48170033,0.6518553,0.6979284,0.59746015,0.56990665,0.61863315
66,0.4745988,0.65515345,0.69810236,0.6052815,0.57345647,0.6188118
67,0.49390084,0.65781033,0.6997274,0.604972,0.57888407,0.61746866
68,0.48213834,0.65423733,0.69940394,0.6014427,0.5730754,0.617613
69,0.47082525,0.65295464,0.69910705,0.60218287,0.57023674,0.61794513
70,0.47659144,0.6538709,0.7005264,0.60212296,0.5719254,0.61707824
71,0.497667,0.65377915,0.7000415,0.59706354,0.573717,0.61733747
72,0.49767247,0.65313786,0.7005568,0.59591836,0.57321995,0.6170415
73,0.47104675,0.65551996,0.69980395,0.6071042,0.573636,0.6173058
74,0.47992128,0.65414566,0.69938743,0.60203165,0.57253516,0.6175261
75,0.47726202,0.654787,0.7002485,0.6039018,0.57327116,0.6172959
76,0.49478358,0.65432894,0.70077986,0.59854615,0.5743921,0.6164396
77,0.48702845,0.65726066,0.7006615,0.6055998,0.57737666,0.61697596
78,0.49389687,0.65689415,0.7013302,0.60345584,0.5774883,0.6161963
79,0.50588113,0.6568942,0.7006756,0.6005642,0.5787444,0.61671335
80,0.4779373,0.6543289,0.7014079,0.603026,0.572575,0.616135
81,0.48680106,0.65551996,0.7019916,0.60273445,0.5751667,0.61597955
82,0.4905756,0.65735227,0.7017551,0.6052369,0.5778104,0.6159287
83,0.5029893,0.6586349,0.7024893,0.60441196,0.5807291,0.6157141
84,0.49567565,0.65753543,0.70399207,0.6039689,0.5786567,0.6146524
85,0.48191613,0.65478694,0.70255816,0.6029359,0.5738254,0.6157547
86,0.49723393,0.65506184,0.7022,0.5991701,0.5754826,0.61561346
87,0.4987843,0.65606964,0.7018973,0.60058755,0.5769596,0.61609656
88,0.4992295,0.6563445,0.70185816,0.6008805,0.577131,0.61607826
89,0.501887,0.65707743,0.70283407,0.6015941,0.57856697,0.61533403
90,0.4976786,0.65790194,0.7031194,0.6041964,0.579157,0.6152358
